rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202103047171180,GIDEAPK,,,,22:47,,,,,,,false,,,,,22:45,,,
202103047171180,ROMFORD,,,,22:46,,,,,,,false,,,,,22:45,,,
202103047171180,HRLDWOD,,,,22:48,,,,,,,false,,,,,22:47,,,
202103047171180,BRTWOOD,,,,22:51,,,,,,,false,,,,,22:49,,,
202103047171180,SHENFLD,,,,22:53:30,,,,,,,false,,,,,22:51,,,
202103047171180,CHLMSFD,23:02,23:03,23:02,,23:03:30,,,false,,,,,,false,22:58,,23:02,,
202103047171180,WITHAME,,,,23:11:30,,,,,,,false,,,,,23:09,,,
202103047171180,MRKSTEY,,,,23:16:30,,,,,,,false,,,,,23:14,,,
202103047171180,CLCHSTR,23:22,23:23,23:22,,23:24,,,false,,,,,,false,23:18,,23:22,,
202103047171180,MANNGTR,23:31,23:32,23:31:30,,23:33:30,,,false,,,,,,false,23:28,,23:32,,
202103047171180,IPSWHJN,,,,23:41:30,,,,,,,false,,,,,23:38,,,
202103047171180,IPSWICH,23:44,23:45,23:43:30,,23:45:30,,,false,,,,,,false,23:40,,23:44,,
202103047171180,IPSWESJ,,,,23:47,,,,,,,false,,,,,23:45,,,
202103047171180,IPSWEPJ,,,,23:48,,,,,,,false,,,,,23:46,,,
202103047171180,STWMRKT,23:56,23:57,23:55:30,,23:57:30,,,false,,,,,,false,23:54,,23:55,,
202103047171180,HAGHLYJ,,,,00:01,,,,,,,false,,,,,23:59,,,
202103047171180,DISS,00:09,00:11,00:09,,00:11,,,false,,,,,,false,00:07,,00:10,,
202103047171180,TROWSEJ,,,,00:27,,,,,,,false,,,,,00:24,,,
202103047171180,TRWSSBJ,,,,00:28,,,,,00:25,,false,,,,,,,,
202103047171180,NRCHTPJ,,,,00:28:30,,,,,,,false,,,,,00:25,,,
202103047171180,NRCH,00:30,,00:30,,,,,false,,,,,,,00:27,,,,
202103056741086,LIVST,,23:30,,,23:30,,,,,,,,,false,,,23:29,,
202103056741086,BTHNLGR,,,,23:33,,,,,,,false,,,,,23:32,,,
202103056741086,BOWJ,,,,23:35,,,,,,,false,,,,,23:34,,,
202103056741086,STFD,,23:38,23:37:30,,23:38:30,,,false,,,,,,false,23:36,,23:38,,
202103056741086,MRYLAND,,,,23:40,,,,,,,false,,,,,23:38,,,
202103056741086,FRSTGTJ,,,,23:41,,,,,,,false,,,,,23:39,,,
202103056741086,ILFORD,,,,23:42:30,,,,,,,false,,,,,23:40,,,
202103056741086,MANRPK,,,,23:41:30,,,,,23:40,,false,,,,,,,,
202103056741086,SVNKNGS,,,,23:43,,,,,,,false,,,,,23:41,,,
202103056741086,GODMAYS,,,,23:43:30,,,,,,,false,,,,,23:42,,,
202103056741086,CHDWLHT,,,,23:44,,,,,,,false,,,,,23:43,,,
202103056741086,GIDEAPK,,,,23:47,,,,,,,false,,,,,23:45,,,
202103056741086,ROMFORD,,,,23:46,,,,,,,false,,,,,23:45,,,
202103056741086,HRLDWOD,,,,23:48,,,,,,,false,,,,,23:47,,,
202103056741086,BRTWOOD,,,,23:51,,,,,,,false,,,,,23:49,,,
202103056741086,SHENFLD,,,,23:53:30,,,,,,,false,,,,,23:51,,,
202103056741086,CHLMSFD,00:02,00:03,00:02,,00:03:30,,,false,,,,,,false,23:58,,00:02,,
202103056741086,WITHAME,,,,00:11:30,,,,,,,false,,,,,00:10,,,
202103056741086,MRKSTEY,,,,00:16:30,,,,,,,false,,,,,00:15,,,
202103056741086,CLCHSTR,00:22,00:23,00:22,,00:24,,,false,,,,,,false,00:19,,00:22,,
202103056741086,MANNGTR,00:31,00:32,00:31:30,,00:33:30,,,false,,,,,,false,00:29,,00:32,,
202103056741086,IPSWHJN,,,,00:41:30,,,,,,,false,,,,,00:38,,,
202103056741086,IPSWICH,00:44,00:45,00:43:30,,00:45:30,,,false,,,,,,false,00:41,,00:44,,
202103056741086,IPSWESJ,,,,00:47,,,,,,,false,,,,,00:46,,,
202103056741086,IPSWEPJ,,,,00:48,,,,,,,false,,,,,00:47,,,
202103056741086,STWMRKT,00:56,00:57,00:55:30,,00:57:30,,,false,,,,,,false,00:54,,00:55,,
202103056741086,HAGHLYJ,,,,01:00:30,,,,,,,false,,,,,00:59,,,
202103056741086,DISS,01:09,01:11,01:09,,01:11,,,false,,,,,,false,01:07,,01:10,,
202103056741086,TROWSEJ,,,,01:33,,,,,,,false,,,,,01:35,,,
202103056741086,TRWSSBJ,,,,01:34,,,,,,,false,,,,,01:37,,,
202103056741086,NRCHTPJ,,,,01:34:30,,,,,,,false,,,,,01:39,,,
202103056741086,NRCH,01:36,,01:36,,,,,false,,,,,,,01:40,,,,
202103057171025,LIVST,,06:25,,,06:25,,,,,,,,,false,,,06:24,,
202103057171025,BTHNLGR,,,,06:28,,,,,,,false,,,,,06:27,,,
202103057171025,BOWJ,,,,06:30,,,,,,,false,,,,,06:29,,,
202103057171025,STFD,,06:33,06:32:30,,06:33:30,,,false,,,,,,false,06:31,,06:33,,
202103057171025,MRYLAND,,,,06:35,,,,,,,false,,,,,06:34,,,
202103057171025,FRSTGTJ,,,,06:36,,,,,,,false,,,,,06:35,,,
202103057171025,ILFORD,,,,06:37:30,,,,,,,false,,,,,06:35,,,
202103057171025,MANRPK,,,,06:36:30,,,,,06:35,,false,,,,,,,,
202103057171025,SVNKNGS,,,,06:38,,,,,,,false,,,,,06:36,,,
202103057171025,GODMAYS,,,,06:38:30,,,,,,,false,,,,,06:37,,,
202103057171025,CHDWLHT,,,,06:39,,,,,,,false,,,,,06:38,,,
202103057171025,GIDEAPK,,,,06:42,,,,,,,false,,,,,06:40,,,
202103057171025,ROMFORD,,,,06:41,,,,,,,false,,,,,06:40,,,
202103057171025,HRLDWOD,,,,06:43,,,,,,,false,,,,,06:42,,,
202103057171025,BRTWOOD,,,,06:46,,,,,,,false,,,,,06:43,,,
202103057171025,SHENFLD,,,,06:48:30,,,,,,,false,,,,,06:45,,,
202103057171025,CHLMSFD,06:57,06:58,06:57,,06:58:30,,,false,,,,,,false,06:56,,06:57,,
202103057171025,WITHAME,07:09,07:09,07:08:30,,07:09:30,,,false,,,,,,false,07:06,,07:08,,
202103057171025,MRKSTEY,,,,07:16,,,,,,,false,,,,,07:15,,,
202103057171025,CLCHSTR,07:22,07:23,07:21:30,,07:23,,,false,,,,,,false,07:18,,07:22,,
202103057171025,MANNGTR,07:31,07:31,07:30:30,,07:31:30,,,false,,,,,,false,07:29,,07:31,,
202103057171025,IPSWHJN,,,,07:39:30,,,,,,,false,,,,,07:37,,,
202103057171025,IPSWICH,07:42,07:44,07:42,,07:44,,,false,,,,,,false,07:39,,07:43,,
202103057171025,IPSWESJ,,,,07:46,,,,,,,false,,,,,07:45,,,
202103057171025,IPSWEPJ,,,,07:47,,,,,,,false,,,,,07:46,,,
202103057171025,STWMRKT,07:55,07:55,07:54:30,,07:55:30,,,false,,,,,,false,07:53,,07:54,,
202103057171025,HAGHLYJ,,,,07:58:30,,,,,,,false,,,,,07:57,,,
202103057171025,DISS,08:07,08:08,08:07,,08:08,,,false,,,,,,false,08:05,,08:08,,
202103057171025,TROWSEJ,,,,08:24,,,,,,,false,,,,,08:21,,,
202103057171025,TRWSSBJ,,,,08:25,,,,,,,false,,,,,08:22,,,
202103057171025,NRCHTPJ,,,,08:25:30,,,,,,,false,,,,,08:23,,,
202103057171025,NRCH,08:27,,08:27,,,,,false,,,,,,,08:24,,,,
202103057171029,LIVST,,07:00,,,07:00,,,,,,,,,false,,,07:00,,
202103057171029,BTHNLGR,,,,07:03,,,,,,,false,,,,,07:02,,,
202103057171029,BOWJ,,,,07:05,,,,,,,false,,,,,07:04,,,
202103057171029,STFD,,,,07:06,,,,,,,false,,,,,07:06,,,
202103057171029,MRYLAND,,,,07:06:30,,,,,,,false,,,,,07:06,,,
202103057171029,FRSTGTJ,,,,07:07:30,,,,,,,false,,,,,07:07,,,
202103057171029,ILFORD,,,,07:09,,,,,,,false,,,,,07:08,,,
202103057171029,MANRPK,,,,07:08,,,,,07:08,,false,,,,,,,,
202103057171029,SVNKNGS,,,,07:09:30,,,,,,,false,,,,,07:09,,,
202103057171029,GODMAYS,,,,07:10,,,,,,,false,,,,,07:10,,,
202103057171029,CHDWLHT,,,,07:10:30,,,,,,,false,,,,,07:11,,,
202103057171029,GIDEAPK,,,,07:13:30,,,,,,,false,,,,,07:13,,,
202103057171029,ROMFORD,,,,07:12,,,,,,,false,,,,,07:13,,,
202103057171029,HRLDWOD,,,,07:15,,,,,,,false,,,,,07:15,,,
202103057171029,BRTWOOD,,,,07:18,,,,,,,false,,,,,07:17,,,
202103057171029,SHENFLD,,07:22,07:21,,07:22,,,false,,,,,,false,07:20,,07:22,,
202103057171029,CHLMSFD,,,,07:30:30,,,,,,,false,,,,,07:30,,,
202103057171029,WITHAME,,,,07:37:30,,,,,,,false,,,,,07:37,,,
202103057171029,MRKSTEY,,,,07:42:30,,,,,,,false,,,,,07:43,,,
202103057171029,CLCHSTR,07:48,07:48,07:48,,07:49:30,,,false,,,,,,false,07:47,,07:47,,
202103057171029,MANNGTR,07:56,07:57,07:57,,07:58:30,,,false,,,,,,false,07:55,,07:57,,
202103057171029,IPSWHJN,,,,08:06:30,,,,,,,false,,,,,08:03,,,
202103057171029,IPSWICH,08:08,08:12,08:08:30,,08:13:30,,,false,,,,,,false,08:05,,08:11,,
202103057171029,IPSWESJ,,,,08:15,,,,,,,false,,,,,08:13,,,
202103057171029,IPSWEPJ,,,,08:16,,,,,,,false,,,,,08:14,,,
202103057171029,STWMRKT,08:23,08:23,08:23:30,,08:24:30,,,false,,,,,,false,08:21,,08:22,,
202103057171029,HAGHLYJ,,,,08:27:30,,,,,,,false,,,,,08:25,,,
202103057171029,DISS,08:35,08:36,08:36,,08:37,,,false,,,,,,false,08:33,,08:36,,
202103057171029,TROWSEJ,,,,08:53,,,,,,,false,,,,,08:49,,,
202103057171029,TRWSSBJ,,,,08:54,,,,,,,false,,,,,08:50,,,
202103057171029,NRCHTPJ,,,,08:54:30,,,,,,,false,,,,,08:51,,,
202103057171029,NRCH,08:56,,08:56,,,,,false,,,,,,,08:52,,,,
202103057171033,LIVST,,07:30,,,07:30,,,,,,,,,false,,,07:29,,
202103057171033,BTHNLGR,,,,07:33,,,,,,,false,,,,,07:32,,,
202103057171033,BOWJ,,,,07:35,,,,,,,false,,,,,07:34,,,
202103057171033,STFD,,07:38,07:37:30,,07:38:30,,,false,,,,,,false,07:36,,07:37,,
202103057171033,MRYLAND,,,,07:40,,,,,,,false,,,,,07:39,,,
202103057171033,FRSTGTJ,,,,07:41,,,,,,,false,,,,,07:40,,,
202103057171033,MANRPK,,,,07:41:30,,,,,07:40,,false,,,,,,,,
202103057171033,ILFORD,,,,07:42:30,,,,,,,false,,,,,07:41,,,
202103057171033,SVNKNGS,,,,07:43,,,,,,,false,,,,,07:42,,,
202103057171033,GODMAYS,,,,07:43:30,,,,,,,false,,,,,07:43,,,
202103057171033,CHDWLHT,,,,07:44,,,,,,,false,,,,,07:43,,,
202103057171033,GIDEAPK,,,,07:47,,,,,,,false,,,,,07:46,,,
202103057171033,ROMFORD,,,,07:46,,,,,,,false,,,,,07:46,,,
202103057171033,HRLDWOD,,,,07:48,,,,,,,false,,,,,07:48,,,
202103057171033,BRTWOOD,,,,07:51,,,,,,,false,,,,,07:50,,,
202103057171033,SHENFLD,,,,07:53:30,,,,,,,false,,,,,07:52,,,
202103057171033,CHLMSFD,08:02,08:03,08:02,,08:03:30,,,false,,,,,,false,08:00,,08:02,,
202103057171033,WITHAME,,,,08:11:30,,,,,,,false,,,,,08:11,,,
202103057171033,MRKSTEY,,,,08:16:30,,,,,,,false,,,,,08:17,,,
202103057171033,CLCHSTR,08:22,08:23,08:22,,08:24,,,false,,,,,,false,08:22,,08:23,,
202103057171033,MANNGTR,08:31,08:31,08:31:30,,08:32:30,,,false,,,,,,false,08:31,,08:32,,
202103057171033,IPSWHJN,,,,08:40:30,,,,,,,false,,,,,08:40,,,
202103057171033,IPSWICH,08:43,08:44,08:42:30,,08:44:30,,,false,,,,,,false,08:43,,08:44,,
202103057171033,IPSWESJ,,,,08:46,,,,,,,false,,,,,08:47,,,
202103057171033,IPSWEPJ,,,,08:47,,,,,,,false,,,,,08:47,,,
202103057171033,STWMRKT,08:55,08:55,08:54:30,,08:55:30,,,false,,,,,,false,08:55,,08:56,,
202103057171033,HAGHLYJ,,,,08:58:30,,,,,,,false,,,,,08:59,,,
202103057171033,DISS,09:07,09:08,09:07,,09:08,,,false,,,,,,false,09:07,,09:08,,
202103057171033,TROWSEJ,,,,09:24,,,,,,,false,,,,,09:22,,,
202103057171033,TRWSSBJ,,,,09:25,,,,,09:23,,false,,,,,,,,
202103057171033,NRCHTPJ,,,,09:25:30,,,,,,,false,,,,,09:24,,,
202103057171033,NRCH,09:27,,09:27,,,,,false,,,,,,,09:25,,,,
202103057171039,LIVST,,08:30,,,08:30,,,,,,,,,false,,,08:29,,
202103057171039,BTHNLGR,,,,08:33,,,,,,,false,,,,,08:32,,,
202103057171039,BOWJ,,,,08:35,,,,,,,false,,,,,08:34,,,
202103057171039,STFD,,08:38,08:37:30,,08:38:30,,,false,,,,,,false,08:36,,08:38,,
202103057171039,MRYLAND,,,,08:40,,,,,,,false,,,,,08:39,,,
202103057171039,FRSTGTJ,,,,08:41:30,,,,,,,false,,,,,08:40,,,
202103057171039,MANRPK,,,,08:42,,,,,08:40,,false,,,,,,,,
202103057171039,ILFORD,,,,08:43,,,,,,,false,,,,,08:41,,,
202103057171039,SVNKNGS,,,,08:43:30,,,,,,,false,,,,,08:42,,,
202103057171039,GODMAYS,,,,08:44,,,,,,,false,,,,,08:42,,,
202103057171039,CHDWLHT,,,,08:44:30,,,,,,,false,,,,,08:43,,,
202103057171039,GIDEAPK,,,,08:47:30,,,,,,,false,,,,,08:45,,,
202103057171039,ROMFORD,,,,08:46,,,,,,,false,,,,,08:45,,,
202103057171039,HRLDWOD,,,,08:48,,,,,,,false,,,,,08:47,,,
202103057171039,BRTWOOD,,,,08:52,,,,,,,false,,,,,08:49,,,
202103057171039,SHENFLD,,,,08:54:30,,,,,,,false,,,,,08:50,,,
202103057171039,CHLMSFD,09:03,09:03,09:03,,09:04,,,false,,,,,,false,08:57,,09:02,,
202103057171039,WITHAME,,,,09:12,,,,,,,false,,,,,09:09,,,
202103057171039,MRKSTEY,,,,09:17,,,,,,,false,,,,,09:14,,,
202103057171039,CLCHSTR,09:23,09:23,09:22:30,,09:24,,,false,,,,,,false,09:20,,09:22,,
202103057171039,MANNGTR,09:31,09:31,09:31:30,,09:32:30,,,false,,,,,,false,09:29,,09:31,,
202103057171039,IPSWHJN,,,,09:40:30,,,,,,,false,,,,,09:37,,,
202103057171039,IPSWICH,09:43,09:44,09:42:30,,09:44:30,,,false,,,,,,false,09:42,,09:43,,
202103057171039,IPSWESJ,,,,09:46,,,,,,,false,,,,,09:45,,,
202103057171039,IPSWEPJ,,,,09:47,,,,,,,false,,,,,09:46,,,
202103057171039,STWMRKT,09:55,09:55,09:54:30,,09:55:30,,,false,,,,,,false,09:53,,09:54,,
202103057171039,HAGHLYJ,,,,09:58:30,,,,,,,false,,,,,09:57,,,
202103057171039,DISS,10:07,10:08,10:07,,10:08,,,false,,,,,,false,10:05,,10:07,,
202103057171039,TROWSEJ,,,,10:24,,,,,,,false,,,,,10:21,,,
202103057171039,TRWSSBJ,,,,10:25,,,,,10:22,,false,,,,,,,,
202103057171039,NRCHTPJ,,,,10:25:30,,,,,,,false,,,,,10:22,,,
202103057171039,NRCH,10:27,,10:27,,,,,false,,,,,,,10:23,,,,
202103057171049,LIVST,,09:30,,,09:30,,,,,,,,,false,,,09:30,,
202103057171049,BTHNLGR,,,,09:33,,,,,,,false,,,,,09:33,,,
202103057171049,BOWJ,,,,09:35,,,,,,,false,,,,,09:34,,,
202103057171049,STFD,,09:38,09:37:30,,09:38:30,,,false,,,,,,false,09:36,,09:37,,
202103057171049,MRYLAND,,,,09:40,,,,,,,false,,,,,09:38,,,
202103057171049,FRSTGTJ,,,,09:41,,,,,,,false,,,,,09:39,,,
202103057171049,ILFORD,,,,09:42:30,,,,,,,false,,,,,09:40,,,
202103057171049,MANRPK,,,,09:41:30,,,,,09:40,,false,,,,,,,,
202103057171049,SVNKNGS,,,,09:43,,,,,,,false,,,,,09:41,,,
202103057171049,GODMAYS,,,,09:43:30,,,,,,,false,,,,,09:41,,,
202103057171049,CHDWLHT,,,,09:44,,,,,,,false,,,,,09:42,,,
202103057171049,GIDEAPK,,,,09:47,,,,,,,false,,,,,09:44,,,
202103057171049,ROMFORD,,,,09:46,,,,,,,false,,,,,09:44,,,
202103057171049,HRLDWOD,,,,09:48,,,,,,,false,,,,,09:46,,,
202103057171049,BRTWOOD,,,,09:51,,,,,,,false,,,,,09:48,,,
202103057171049,SHENFLD,,,,09:53:30,,,,,,,false,,,,,09:50,,,
202103057171049,CHLMSFD,10:02,10:03,10:02,,10:03:30,,,false,,,,,,false,09:57,,10:02,,
202103057171049,WITHAME,,,,10:11:30,,,,,,,false,,,,,10:09,,,
202103057171049,MRKSTEY,,,,10:16:30,,,,,,,false,,,,,10:14,,,
202103057171049,CLCHSTR,10:22,10:23,10:22,,10:24,,,false,,,,,,false,10:18,,10:22,,
202103057171049,MANNGTR,10:31,10:31,10:31:30,,10:32:30,,,false,,,,,,false,10:30,,10:31,,
202103057171049,IPSWHJN,,,,10:40:30,,,,,10:38,,false,,,,,,,,
202103057171049,IPSWICH,10:43,10:44,10:42:30,,10:44:30,,,false,,,,,,false,10:50,,10:52,,501
202103057171049,IPSWESJ,,,,10:46,,,,,,,false,,,,,10:54,,,501
202103057171049,IPSWEPJ,,,,10:47,,,,,,,false,,,,,10:55,,,501
202103057171049,STWMRKT,10:55,10:55,10:54:30,,10:55:30,,,false,,,,,,false,11:02,,11:03,,501
202103057171049,HAGHLYJ,,,,10:58:30,,,,,,,false,,,,,11:06,,,501
202103057171049,DISS,11:07,11:08,11:07,,11:08,,,false,,,,,,false,11:14,,11:15,,501
202103057171049,TROWSEJ,,,,11:24,,,,,,,false,,,,,11:28,,,501
202103057171049,TRWSSBJ,,,,11:25,,,,,,,false,,,,,11:29,,,501
202103057171049,NRCHTPJ,,,,11:25:30,,,,,,,false,,,,,11:30,,,501
202103057171049,NRCH,11:27,,11:27,,,,,false,,,,,,,11:31,,,,501
202103057171057,LIVST,,10:30,,,10:30,,,,,,,,,false,,,,501,
202103057171057,STFD,,10:38,10:37:30,,10:38:30,,,,,,,,,,,,,501,
202103057171057,CHLMSFD,11:02,11:03,11:03,,11:04:30,,,,,,,,,,,,,501,
202103057171057,CLCHSTR,,11:23,,,11:24:30,,,,,,,,,false,,,11:23,501,
202103057171057,MANNGTR,11:31,11:31,11:32,,11:33,,,false,,,,,,false,11:30,,11:32,501,
202103057171057,IPSWHJN,,,,11:41,,,,,,,false,,,,,11:41,,501,
202103057171057,IPSWICH,11:43,11:43,11:43,,11:44:30,,,false,,,,,,false,11:44,,11:44,501,
202103057171057,IPSWESJ,,,,11:46,,,,,,,false,,,,,11:46,,501,
202103057171057,IPSWEPJ,,,,11:47,,,,,,,false,,,,,11:46,,501,
202103057171057,STWMRKT,11:54,11:54,11:54:30,,11:55:30,,,false,,,,,,false,11:54,,11:54,501,
202103057171057,HAGHLYJ,,,,11:58:30,,,,,,,false,,,,,11:57,,501,
202103057171057,DISS,12:06,12:07,12:07,,12:08,,,false,,,,,,false,12:05,,12:07,501,
202103057171057,TROWSEJ,,,,12:24,,,,,,,false,,,,,12:20,,501,
202103057171057,TRWSSBJ,,,,12:25,,,,,,,false,,,,,12:21,,501,
202103057171057,NRCHTPJ,,,,12:25:30,,,,,,,false,,,,,12:22,,501,
202103057171057,NRCH,12:27,,12:27,,,,,false,,,,,,,12:23,,,501,
202103057171069,LIVST,,11:30,,,11:30,,,,,,,,,false,,,,501,
202103057171069,STFD,,11:38,11:37:30,,11:38:30,,,,,,,,,,,,,501,
202103057171069,CHLMSFD,12:02,12:03,12:02,,12:03:30,,,,,,,,,,,,,501,
202103057171069,CLCHSTR,,12:23,,,12:24,,,,,,,,,false,,,12:22,501,
202103057171069,MANNGTR,12:31,12:31,12:31:30,,12:32:30,,,false,,,,,,false,12:30,,12:31,501,
202103057171069,IPSWHJN,,,,12:40:30,,,,,,,false,,,,,12:37,,501,
202103057171069,IPSWICH,12:43,12:44,12:42:30,,12:44:30,,,false,,,,,,false,12:40,,12:43,501,
202103057171069,IPSWESJ,,,,12:46,,,,,,,false,,,,,12:45,,501,
202103057171069,IPSWEPJ,,,,12:47,,,,,,,false,,,,,12:46,,501,
202103057171069,STWMRKT,12:55,12:55,12:54:30,,12:55:30,,,false,,,,,,false,12:53,,12:54,501,
202103057171069,HAGHLYJ,,,,12:58:30,,,,,,,false,,,,,12:57,,501,
202103057171069,DISS,13:07,13:08,13:07,,13:08,,,false,,,,,,false,13:05,,13:08,501,
202103057171069,TROWSEJ,,,,13:24,,,,,,,false,,,,,13:22,,501,
202103057171069,TRWSSBJ,,,,13:25,,,,,,,false,,,,,13:23,,501,
202103057171069,NRCHTPJ,,,,13:25:30,,,,,,,false,,,,,13:24,,501,
202103057171069,NRCH,13:27,,13:27,,,,,false,,,,,,,13:25,,,501,
202103057171078,LIVST,,12:30,,,12:30,,,,,,,,,false,,,12:29,,
202103057171078,BTHNLGR,,,,12:33,,,,,,,false,,,,,12:32,,,
202103057171078,BOWJ,,,,12:35,,,,,,,false,,,,,12:35,,,
202103057171078,STFD,,12:38,12:37:30,,12:38:30,,,false,,,,,,false,12:37,,12:39,,
202103057171078,MRYLAND,,,,12:40,,,,,,,false,,,,,12:40,,,
202103057171078,FRSTGTJ,,,,12:41,,,,,,,false,,,,,12:42,,,
202103057171078,MANRPK,,,,12:41:30,,,,,12:42,,false,,,,,,,,
202103057171078,ILFORD,,,,12:42:30,,,,,,,false,,,,,12:43,,,
202103057171078,SVNKNGS,,,,12:43,,,,,,,false,,,,,12:44,,,
202103057171078,GODMAYS,,,,12:43:30,,,,,,,false,,,,,12:44,,,
202103057171078,CHDWLHT,,,,12:44,,,,,,,false,,,,,12:45,,,
202103057171078,GIDEAPK,,,,12:47,,,,,,,false,,,,,12:47,,,
202103057171078,ROMFORD,,,,12:46,,,,,,,false,,,,,12:47,,,
202103057171078,HRLDWOD,,,,12:48,,,,,,,false,,,,,12:49,,,
202103057171078,BRTWOOD,,,,12:51,,,,,,,false,,,,,12:51,,,
202103057171078,SHENFLD,,,,12:53:30,,,,,,,false,,,,,12:52,,,
202103057171078,CHLMSFD,13:02,13:03,13:02,,13:03:30,,,false,,,,,,false,13:01,,13:03,,
202103057171078,WITHAME,,,,13:11:30,,,,,,,false,,,,,13:11,,,
202103057171078,MRKSTEY,,,,13:16:30,,,,,,,false,,,,,13:17,,,
202103057171078,CLCHSTR,13:22,13:23,13:22,,13:24,,,false,,,,,,false,13:21,,13:23,,
202103057171078,MANNGTR,13:31,13:31,13:31:30,,13:32:30,,,false,,,,,,false,13:30,,13:32,,
202103057171078,IPSWHJN,,,,13:40:30,,,,,,,false,,,,,13:39,,,
202103057171078,IPSWICH,13:43,13:44,13:42:30,,13:44:30,,,false,,,,,,false,13:41,,13:43,,
202103057171078,IPSWESJ,,,,13:46,,,,,,,false,,,,,13:45,,,
202103057171078,IPSWEPJ,,,,13:47,,,,,,,false,,,,,13:46,,,
202103057171078,STWMRKT,13:55,13:55,13:54:30,,13:55:30,,,false,,,,,,false,13:54,,13:54,,
202103057171078,HAGHLYJ,,,,13:58:30,,,,,,,false,,,,,13:57,,,
202103057171078,DISS,14:07,14:08,14:07,,14:08,,,false,,,,,,false,14:05,,14:08,,
202103057171078,TROWSEJ,,,,14:24,,,,,,,false,,,,,14:21,,,
202103057171078,TRWSSBJ,,,,14:25,,,,,14:22,,false,,,,,,,,
202103057171078,NRCHTPJ,,,,14:25:30,,,,,,,false,,,,,14:23,,,
202103057171078,NRCH,14:27,,14:27,,,,,false,,,,,,,14:24,,,,
202103057171086,LIVST,,13:30,,,13:30,,,,,,,,,false,,,13:29,,
202103057171086,BTHNLGR,,,,13:33,,,,,,,false,,,,,13:32,,,
202103057171086,BOWJ,,,,13:35,,,,,,,false,,,,,13:34,,,
202103057171086,STFD,,13:38,13:37:30,,13:38:30,,,false,,,,,,false,13:36,,13:37,,
202103057171086,MRYLAND,,,,13:40,,,,,,,false,,,,,13:38,,,
202103057171086,FRSTGTJ,,,,13:41,,,,,,,false,,,,,13:39,,,
202103057171086,ILFORD,,,,13:42:30,,,,,,,false,,,,,13:40,,,
202103057171086,MANRPK,,,,13:41:30,,,,,13:40,,false,,,,,,,,
202103057171086,SVNKNGS,,,,13:43,,,,,,,false,,,,,13:41,,,
202103057171086,GODMAYS,,,,13:43:30,,,,,,,false,,,,,13:42,,,
202103057171086,CHDWLHT,,,,13:44,,,,,,,false,,,,,13:42,,,
202103057171086,GIDEAPK,,,,13:47,,,,,,,false,,,,,13:44,,,
202103057171086,ROMFORD,,,,13:46,,,,,,,false,,,,,13:44,,,
202103057171086,HRLDWOD,,,,13:48,,,,,,,false,,,,,13:46,,,
202103057171086,BRTWOOD,,,,13:51,,,,,,,false,,,,,13:48,,,
202103057171086,SHENFLD,,,,13:53:30,,,,,,,false,,,,,13:50,,,
202103057171086,CHLMSFD,14:02,14:03,14:02,,14:03:30,,,false,,,,,,false,13:58,,14:02,,
202103057171086,WITHAME,,,,14:11:30,,,,,,,false,,,,,14:10,,,
202103057171086,MRKSTEY,,,,14:16:30,,,,,,,false,,,,,14:15,,,
202103057171086,CLCHSTR,14:22,14:23,14:22,,14:24,,,false,,,,,,false,14:20,,14:22,,
202103057171086,MANNGTR,14:31,14:31,14:31:30,,14:32:30,,,false,,,,,,false,14:29,,14:31,,
202103057171086,IPSWHJN,,,,14:40:30,,,,,,,false,,,,,14:37,,,
202103057171086,IPSWICH,14:43,14:44,14:42:30,,14:44:30,,,false,,,,,,false,14:40,,14:43,,
202103057171086,IPSWESJ,,,,14:46,,,,,,,false,,,,,14:45,,,
202103057171086,IPSWEPJ,,,,14:47,,,,,,,false,,,,,14:46,,,
202103057171086,STWMRKT,14:55,14:55,14:54:30,,14:55:30,,,false,,,,,,false,14:53,,14:54,,
202103057171086,HAGHLYJ,,,,14:58:30,,,,,,,false,,,,,14:57,,,
202103057171086,DISS,15:07,15:08,15:07,,15:08,,,false,,,,,,false,15:06,,15:08,,
202103057171086,TROWSEJ,,,,15:24,,,,,,,false,,,,,15:22,,,
202103057171086,TRWSSBJ,,,,15:25,,,,,15:23,,false,,,,,,,,
202103057171086,NRCHTPJ,,,,15:25:30,,,,,,,false,,,,,15:23,,,
202103057171086,NRCH,15:27,,15:27,,,,,false,,,,,,,15:24,,,,
202103057171096,LIVST,,14:30,,,14:30,,,,,,,,,false,,,14:29,,
202103057171096,BTHNLGR,,,,14:33,,,,,,,false,,,,,14:32,,,
202103057171096,BOWJ,,,,14:35,,,,,,,false,,,,,14:34,,,
202103057171096,STFD,,14:38,14:37:30,,14:38:30,,,false,,,,,,false,14:36,,14:37,,
202103057171096,MRYLAND,,,,14:40,,,,,,,false,,,,,14:38,,,
202103057171096,FRSTGTJ,,,,14:41,,,,,,,false,,,,,14:39,,,
202103057171096,ILFORD,,,,14:42:30,,,,,,,false,,,,,14:40,,,
202103057171096,MANRPK,,,,14:41:30,,,,,14:40,,false,,,,,,,,
202103057171096,SVNKNGS,,,,14:43,,,,,,,false,,,,,14:41,,,
